hotel,is_canceled,lead_time,arrival_date_year,arrival_date_month,arrival_date_week_number,arrival_date_day_of_month,stays_in_weekend_nights,stays_in_week_nights,adults,children,babies,meal,country,market_segment,distribution_channel,is_repeated_guest,previous_cancellations,previous_bookings_not_canceled,reserved_room_type,assigned_room_type,booking_changes,deposit_type,days_in_waiting_list,customer_type,adr,required_car_parking_spaces,total_of_special_requests,reservation_status,reservation_status_date,arrival_date_month_proper,date,revenue
City Hotel,0,8,2015,September,37,9,0,4,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.75,0,0,Check-Out,13-09-2015,9,2015-09-09,219.0
City Hotel,0,2,2015,September,37,9,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,65.0,0,0,Check-Out,10-09-2015,9,2015-09-09,65.0
Resort Hotel,0,118,2015,September,37,9,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,59.0,0,1,Check-Out,16-09-2015,9,2015-09-09,413.0
City Hotel,0,5,2015,September,37,9,0,2,1,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,114.0,0,2,Check-Out,11-09-2015,9,2015-09-09,228.0
City Hotel,0,103,2015,September,37,9,0,1,2,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,E,0,No Deposit,0,Transient,89.25,0,0,Check-Out,10-09-2015,9,2015-09-09,89.25
City Hotel,0,0,2015,September,37,9,0,1,1,0.0,0,BB,ESP,Corporate,Direct,0,0,0,A,D,0,No Deposit,0,Transient,114.0,0,0,Check-Out,10-09-2015,9,2015-09-09,114.0
City Hotel,0,0,2015,September,37,9,0,1,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Contract,142.0,0,0,Check-Out,10-09-2015,9,2015-09-09,142.0
City Hotel,0,5,2015,September,37,9,0,1,2,0.0,0,SC,ESP,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,115.0,0,1,Check-Out,10-09-2015,9,2015-09-09,115.0
City Hotel,0,0,2015,September,37,9,0,1,2,0.0,0,BB,PRT,Online TA,Direct,0,0,0,A,A,0,No Deposit,0,Transient,124.0,0,0,Check-Out,10-09-2015,9,2015-09-09,124.0
City Hotel,0,69,2015,September,37,9,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,0.0,0,0,Check-Out,11-09-2015,9,2015-09-09,0.0
City Hotel,0,69,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,62.0,0,0,Check-Out,11-09-2015,9,2015-09-09,124.0
City Hotel,0,85,2015,September,37,9,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient-Party,90.0,0,0,Check-Out,11-09-2015,9,2015-09-09,180.0
Resort Hotel,0,295,2015,September,37,9,2,9,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,79.09,0,1,Check-Out,20-09-2015,9,2015-09-09,869.99
City Hotel,1,86,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Groups,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,110.0,0,0,Canceled,30-06-2015,9,2015-09-09,220.0
City Hotel,0,86,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient-Party,100.0,0,0,Check-Out,11-09-2015,9,2015-09-09,200.0
City Hotel,0,16,2015,September,37,9,0,2,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,105.0,0,2,Check-Out,11-09-2015,9,2015-09-09,210.0
City Hotel,0,1,2015,September,37,9,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient-Party,90.0,0,0,Check-Out,11-09-2015,9,2015-09-09,180.0
City Hotel,0,1,2015,September,37,9,0,2,2,0.0,0,SC,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,115.0,0,1,Check-Out,11-09-2015,9,2015-09-09,230.0
City Hotel,0,69,2015,September,37,9,0,2,3,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,2,No Deposit,0,Transient-Party,84.0,0,0,Check-Out,11-09-2015,9,2015-09-09,168.0
City Hotel,0,69,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,62.0,0,0,Check-Out,11-09-2015,9,2015-09-09,124.0
City Hotel,0,2,2015,September,37,9,0,2,2,0.0,0,BB,AGO,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,154.0,0,0,Check-Out,11-09-2015,9,2015-09-09,308.0
City Hotel,0,8,2015,September,37,9,0,2,2,0.0,0,BB,DNK,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,113.71,0,1,Check-Out,11-09-2015,9,2015-09-09,227.42
City Hotel,0,86,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient-Party,100.0,0,0,Check-Out,11-09-2015,9,2015-09-09,200.0
City Hotel,0,15,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,105.0,1,1,Check-Out,11-09-2015,9,2015-09-09,210.0
City Hotel,0,86,2015,September,37,9,0,2,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,90.0,0,0,Check-Out,11-09-2015,9,2015-09-09,180.0
City Hotel,1,85,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Groups,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,110.0,0,0,Canceled,30-06-2015,9,2015-09-09,220.0
Resort Hotel,0,58,2015,September,37,9,0,1,2,0.0,0,BB,CHE,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,68.5,0,0,Check-Out,10-09-2015,9,2015-09-09,68.5
Resort Hotel,0,28,2015,September,37,9,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,80.0,0,0,Check-Out,10-09-2015,9,2015-09-09,80.0
Resort Hotel,0,0,2015,September,37,9,0,1,2,0.0,0,BB,ESP,Direct,Direct,0,0,0,F,F,0,No Deposit,0,Transient,146.0,1,0,Check-Out,10-09-2015,9,2015-09-09,146.0
Resort Hotel,0,8,2015,September,37,9,0,1,3,0.0,0,BB,PRT,Direct,Direct,1,0,1,G,G,0,No Deposit,0,Transient,153.0,1,2,Check-Out,10-09-2015,9,2015-09-09,153.0
Resort Hotel,1,0,2015,September,37,9,0,1,1,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,F,0,No Deposit,0,Transient,146.0,0,2,Canceled,09-09-2015,9,2015-09-09,146.0
Resort Hotel,0,93,2015,September,37,9,2,8,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Transient,90.0,0,0,Check-Out,19-09-2015,9,2015-09-09,900.0
Resort Hotel,0,152,2015,September,37,9,2,7,2,0.0,0,BB,IRL,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,66.6,0,1,Check-Out,18-09-2015,9,2015-09-09,599.4
Resort Hotel,1,1,2015,September,37,9,1,4,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,124.4,0,0,Canceled,09-09-2015,9,2015-09-09,622.0
Resort Hotel,0,130,2015,September,37,9,2,4,1,0.0,0,BB,LVA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,65.7,0,2,Check-Out,15-09-2015,9,2015-09-09,394.20000000000005
Resort Hotel,0,130,2015,September,37,9,2,4,1,0.0,0,BB,LVA,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,77.7,1,2,Check-Out,15-09-2015,9,2015-09-09,466.20000000000005
Resort Hotel,0,118,2015,September,37,9,2,5,2,0.0,0,BB,GBR,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,59.0,0,1,Check-Out,16-09-2015,9,2015-09-09,413.0
Resort Hotel,0,146,2015,September,37,9,2,5,2,0.0,0,HB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,76.5,0,0,Check-Out,16-09-2015,9,2015-09-09,535.5
Resort Hotel,1,159,2015,September,37,9,2,7,2,0.0,1,BB,PRT,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient-Party,82.0,0,2,Canceled,29-04-2015,9,2015-09-09,738.0
Resort Hotel,1,78,2015,September,37,9,2,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,92.67,0,1,Canceled,23-07-2015,9,2015-09-09,834.03
Resort Hotel,1,159,2015,September,37,9,2,7,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,82.0,0,1,Canceled,29-04-2015,9,2015-09-09,738.0
Resort Hotel,0,49,2015,September,37,9,1,4,1,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,115.4,0,2,Check-Out,14-09-2015,9,2015-09-09,577.0
Resort Hotel,0,1,2015,September,37,9,1,4,2,0.0,0,HB,GBR,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,158.4,0,0,Check-Out,14-09-2015,9,2015-09-09,792.0
Resort Hotel,0,5,2015,September,37,9,0,1,1,0.0,0,BB,PRT,Corporate,Corporate,1,0,1,A,C,0,No Deposit,0,Transient,134.0,0,0,Check-Out,10-09-2015,9,2015-09-09,134.0
City Hotel,0,86,2015,September,37,9,0,3,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,1,No Deposit,0,Transient-Party,90.0,0,0,Check-Out,12-09-2015,9,2015-09-09,270.0
City Hotel,0,16,2015,September,37,9,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,116.75,0,3,Check-Out,13-09-2015,9,2015-09-09,467.0
City Hotel,0,1,2015,September,37,9,0,2,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient-Party,90.0,0,0,Check-Out,11-09-2015,9,2015-09-09,180.0
Resort Hotel,0,137,2015,September,37,9,0,3,1,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,D,D,0,No Deposit,0,Transient,86.69,1,2,Check-Out,12-09-2015,9,2015-09-09,260.07
Resort Hotel,1,0,2015,September,37,9,0,1,2,0.0,0,BB,PRT,Direct,Direct,0,0,0,A,A,0,No Deposit,0,Transient,146.0,0,2,Canceled,09-09-2015,9,2015-09-09,146.0
City Hotel,0,86,2015,September,37,9,0,3,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,1,No Deposit,0,Transient-Party,100.0,0,0,Check-Out,12-09-2015,9,2015-09-09,300.0
City Hotel,0,86,2015,September,37,9,0,3,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,D,1,No Deposit,0,Transient-Party,100.0,0,0,Check-Out,12-09-2015,9,2015-09-09,300.0
City Hotel,0,2,2015,September,37,9,0,3,2,2.0,0,BB,PRT,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Contract,174.0,0,1,Check-Out,12-09-2015,9,2015-09-09,522.0
City Hotel,0,16,2015,September,37,9,0,3,3,0.0,0,BB,DEU,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,131.0,0,2,Check-Out,12-09-2015,9,2015-09-09,393.0
City Hotel,0,0,2015,September,37,9,0,3,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,152.0,0,2,Check-Out,12-09-2015,9,2015-09-09,456.0
City Hotel,0,11,2015,September,37,9,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,80.85,0,1,Check-Out,12-09-2015,9,2015-09-09,242.54999999999998
City Hotel,0,0,2015,September,37,9,0,3,2,0.0,0,BB,USA,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,152.0,0,2,Check-Out,12-09-2015,9,2015-09-09,456.0
City Hotel,0,16,2015,September,37,9,0,3,2,0.0,0,BB,RUS,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,105.0,0,2,Check-Out,12-09-2015,9,2015-09-09,315.0
City Hotel,0,1,2015,September,37,9,0,3,2,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Contract,152.0,0,2,Check-Out,12-09-2015,9,2015-09-09,456.0
City Hotel,0,86,2015,September,37,9,0,2,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,90.0,0,0,Check-Out,11-09-2015,9,2015-09-09,180.0
City Hotel,0,1,2015,September,37,9,0,3,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,D,1,No Deposit,0,Transient-Party,90.0,0,0,Check-Out,12-09-2015,9,2015-09-09,270.0
City Hotel,0,15,2015,September,37,9,0,4,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,116.75,0,1,Check-Out,13-09-2015,9,2015-09-09,467.0
City Hotel,1,18,2015,September,37,9,0,4,2,0.0,0,SC,PRT,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,93.0,0,0,Canceled,07-09-2015,9,2015-09-09,372.0
City Hotel,1,15,2015,September,37,9,0,4,2,0.0,0,SC,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,58.35,0,1,Canceled,26-08-2015,9,2015-09-09,233.4
City Hotel,0,8,2015,September,37,9,0,4,2,0.0,0,BB,DEU,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,54.75,0,0,Check-Out,13-09-2015,9,2015-09-09,219.0
City Hotel,0,3,2015,September,37,9,0,2,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,B,0,No Deposit,0,Transient-Party,90.0,0,0,Check-Out,11-09-2015,9,2015-09-09,180.0
Resort Hotel,1,20,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Offline TA/TO,TA/TO,0,0,0,E,E,0,No Deposit,0,Contract,124.8,0,0,Canceled,22-08-2015,9,2015-09-09,249.6
Resort Hotel,0,48,2015,September,37,9,0,2,2,0.0,0,BB,ESP,Online TA,TA/TO,0,0,0,A,A,1,No Deposit,0,Transient,131.0,0,2,Check-Out,11-09-2015,9,2015-09-09,262.0
Resort Hotel,0,2,2015,September,37,9,0,3,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,146.0,1,0,Check-Out,12-09-2015,9,2015-09-09,438.0
Resort Hotel,0,0,2015,September,37,9,0,1,1,0.0,0,BB,PRT,Corporate,Direct,0,0,0,A,A,0,No Deposit,0,Transient,134.0,0,0,Check-Out,10-09-2015,9,2015-09-09,134.0
City Hotel,0,14,2015,September,37,9,0,3,2,0.0,0,HB,ESP,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Contract,113.0,0,2,Check-Out,12-09-2015,9,2015-09-09,339.0
City Hotel,1,86,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient-Party,100.0,0,0,Canceled,08-09-2015,9,2015-09-09,200.0
City Hotel,0,69,2015,September,37,9,0,2,1,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,0.0,0,0,Check-Out,11-09-2015,9,2015-09-09,0.0
City Hotel,0,69,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,62.0,0,0,Check-Out,11-09-2015,9,2015-09-09,124.0
City Hotel,0,86,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,100.0,0,0,Check-Out,11-09-2015,9,2015-09-09,200.0
City Hotel,0,69,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,62.0,0,0,Check-Out,11-09-2015,9,2015-09-09,124.0
City Hotel,0,69,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,62.0,0,0,Check-Out,11-09-2015,9,2015-09-09,124.0
City Hotel,0,12,2015,September,37,9,0,2,2,2.0,0,BB,ESP,Online TA,TA/TO,0,0,0,F,F,0,No Deposit,0,Contract,155.0,0,1,Check-Out,11-09-2015,9,2015-09-09,310.0
City Hotel,0,1,2015,September,37,9,0,2,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient-Party,90.0,0,0,Check-Out,11-09-2015,9,2015-09-09,180.0
City Hotel,0,1,2015,September,37,9,0,2,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient-Party,90.0,0,0,Check-Out,11-09-2015,9,2015-09-09,180.0
City Hotel,0,69,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,62.0,0,0,Check-Out,11-09-2015,9,2015-09-09,124.0
City Hotel,0,69,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,62.0,0,0,Check-Out,11-09-2015,9,2015-09-09,124.0
City Hotel,1,86,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Groups,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,110.0,0,0,Canceled,30-06-2015,9,2015-09-09,220.0
City Hotel,1,86,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Groups,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,110.0,0,0,Canceled,30-06-2015,9,2015-09-09,220.0
City Hotel,0,86,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient-Party,100.0,0,0,Check-Out,11-09-2015,9,2015-09-09,200.0
City Hotel,1,86,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient-Party,100.0,0,0,Canceled,08-09-2015,9,2015-09-09,200.0
City Hotel,0,327,2015,September,37,9,2,4,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,88.0,0,0,Check-Out,15-09-2015,9,2015-09-09,528.0
City Hotel,0,86,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,100.0,0,0,Check-Out,11-09-2015,9,2015-09-09,200.0
City Hotel,0,5,2015,September,37,9,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient,65.0,0,0,Check-Out,11-09-2015,9,2015-09-09,130.0
City Hotel,1,1,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Online TA,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient,142.0,0,1,No-Show,09-09-2015,9,2015-09-09,284.0
City Hotel,0,1,2015,September,37,9,0,2,1,0.0,0,BB,PRT,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient-Party,90.0,0,0,Check-Out,11-09-2015,9,2015-09-09,180.0
City Hotel,1,69,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,62.0,0,0,Canceled,03-09-2015,9,2015-09-09,124.0
City Hotel,0,69,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,62.0,0,0,Check-Out,11-09-2015,9,2015-09-09,124.0
City Hotel,0,69,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,B,0,No Deposit,0,Transient-Party,62.0,0,0,Check-Out,11-09-2015,9,2015-09-09,124.0
City Hotel,0,85,2015,September,37,9,0,2,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,90.0,0,0,Check-Out,11-09-2015,9,2015-09-09,180.0
City Hotel,0,86,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,95.0,0,0,Check-Out,11-09-2015,9,2015-09-09,190.0
City Hotel,1,86,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Groups,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,110.0,0,0,Canceled,30-06-2015,9,2015-09-09,220.0
City Hotel,0,69,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,62.0,0,0,Check-Out,11-09-2015,9,2015-09-09,124.0
City Hotel,0,69,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,62.0,0,0,Check-Out,11-09-2015,9,2015-09-09,124.0
City Hotel,1,86,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Groups,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,110.0,0,0,Canceled,30-06-2015,9,2015-09-09,220.0
City Hotel,0,86,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,100.0,0,0,Check-Out,11-09-2015,9,2015-09-09,200.0
City Hotel,0,71,2015,September,37,9,0,2,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient-Party,90.0,0,0,Check-Out,11-09-2015,9,2015-09-09,180.0
City Hotel,0,69,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,62.0,0,0,Check-Out,11-09-2015,9,2015-09-09,124.0
City Hotel,0,69,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,D,0,No Deposit,0,Transient-Party,62.0,0,0,Check-Out,11-09-2015,9,2015-09-09,124.0
City Hotel,0,85,2015,September,37,9,0,2,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient-Party,90.0,0,0,Check-Out,11-09-2015,9,2015-09-09,180.0
City Hotel,0,86,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient-Party,100.0,0,0,Check-Out,11-09-2015,9,2015-09-09,200.0
City Hotel,0,86,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient-Party,100.0,0,0,Check-Out,11-09-2015,9,2015-09-09,200.0
City Hotel,0,69,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,62.0,0,0,Check-Out,11-09-2015,9,2015-09-09,124.0
City Hotel,0,1,2015,September,37,9,0,2,1,0.0,0,BB,FRA,Online TA,TA/TO,0,0,0,A,B,0,No Deposit,0,Transient,114.0,0,0,Check-Out,11-09-2015,9,2015-09-09,228.0
City Hotel,0,85,2015,September,37,9,0,2,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient-Party,90.0,0,0,Check-Out,11-09-2015,9,2015-09-09,180.0
City Hotel,0,86,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient-Party,100.0,0,0,Check-Out,11-09-2015,9,2015-09-09,200.0
City Hotel,0,69,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,62.0,0,0,Check-Out,11-09-2015,9,2015-09-09,124.0
City Hotel,0,69,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,62.0,0,0,Check-Out,11-09-2015,9,2015-09-09,124.0
City Hotel,0,69,2015,September,37,9,0,2,2,0.0,0,BB,ESP,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,62.0,0,0,Check-Out,11-09-2015,9,2015-09-09,124.0
City Hotel,0,86,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,D,2,No Deposit,0,Transient-Party,100.0,0,0,Check-Out,11-09-2015,9,2015-09-09,200.0
City Hotel,0,86,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,D,0,No Deposit,0,Transient-Party,100.0,0,0,Check-Out,11-09-2015,9,2015-09-09,200.0
City Hotel,0,107,2015,September,37,9,0,2,2,0.0,0,BB,NLD,Online TA,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient,89.25,0,1,Check-Out,11-09-2015,9,2015-09-09,178.5
City Hotel,1,69,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,62.0,0,0,Canceled,03-09-2015,9,2015-09-09,124.0
City Hotel,1,85,2015,September,37,9,0,2,2,0.0,0,BB,FRA,Groups,Corporate,0,0,0,A,A,0,No Deposit,0,Transient-Party,110.0,0,0,Canceled,30-06-2015,9,2015-09-09,220.0
Resort Hotel,0,1,2015,September,37,9,0,1,1,0.0,0,BB,PRT,Corporate,Direct,0,0,0,A,A,0,No Deposit,0,Transient-Party,134.0,0,0,Check-Out,10-09-2015,9,2015-09-09,134.0
City Hotel,0,71,2015,September,37,9,0,3,1,0.0,0,BB,FRA,Corporate,Corporate,0,0,0,A,D,1,No Deposit,0,Transient-Party,90.0,0,0,Check-Out,12-09-2015,9,2015-09-09,270.0
City Hotel,0,327,2015,September,37,9,2,4,2,0.0,0,HB,PRT,Offline TA/TO,TA/TO,0,0,0,A,A,0,No Deposit,0,Transient-Party,88.0,0,0,Check-Out,15-09-2015,9,2015-09-09,528.0
City Hotel,1,327,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient-Party,62.0,0,0,Canceled,02-07-2015,9,2015-09-09,124.0
City Hotel,1,327,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient-Party,62.0,0,0,Canceled,02-07-2015,9,2015-09-09,124.0
City Hotel,1,327,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient-Party,62.0,0,0,Canceled,02-07-2015,9,2015-09-09,124.0
City Hotel,1,327,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient-Party,62.0,0,0,Canceled,02-07-2015,9,2015-09-09,124.0
City Hotel,1,327,2015,September,37,9,0,2,2,0.0,0,BB,PRT,Groups,TA/TO,0,1,0,A,A,0,Non Refund,0,Transient-Party,62.0,0,0,Canceled,02-07-2015,9,2015-09-09,124.0
